"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"FF","2024-08-11","97","-2.71","5.36","Schwellenbach, Spencer",656541,680885,"single","hit_into_play",,,,,7,"Sam Hilliard singles on a sharp line drive to center fielder Eli White.","R","L","R","COL","ATL","X",8,"line_drive",1,2,2024,"-0.81","0.7","-0.38","2.07",,,,1,3,"Bot",118.91,70.4,,,,,8.117287276667415,-141.14055105194822,-4.9850312239652155,-12.496307374366518,25.12655378073999,-21.897083701904716,"3.67","1.74",261,"107.5",10,"98.2",2310,"6.5",746517,518595,621566,593160,663586,606115,594807,642201,624585,"54.03",0.866,0.844,"0.9",1,1,0,4,18,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",232,"0.03","0.313","73.5","7.3",1.099,"-0.313","107.5",-1,-1,"0.403","0.403",24,30,24,30,1,0,9,1,5,1,"1.68","0.81","-0.81","28.6"
"FS","2024-08-11","86.5","-2.49","5.23","Schwellenbach, Spencer",656541,680885,,"ball",,,,,14,"Sam Hilliard singles on a sharp line drive to center fielder Eli White.","R","L","R","COL","ATL","B",,,0,2,2024,"-0.57","0.18","0.23","1.19",,,,1,3,"Bot",,,,,,,7.725231008221177,-125.94151909440694,-3.9884613019482957,-7.343916159175227,18.766907619497562,-29.765260622197157,"3.48","1.66",,,,"88.4",1296,"6.8",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.66",,,,,,,,18,3,"Split-Finger",0,1,0,1,1,0,0,1,"Infield shade","Standard",246,"0","0.013",,,,"-0.013",,-1,-1,"0.403","0.403",24,30,24,30,1,0,9,1,5,1,"2.8","0.57","-0.57","30.1"
"FS","2024-08-11","85.9","-2.59","5.28","Schwellenbach, Spencer",656541,680885,,"swinging_strike",,,,,7,"Sam Hilliard singles on a sharp line drive to center fielder Eli White.","R","L","R","COL","ATL","S",,,0,1,2024,"-0.56","0.19","-0.58","1.82",,,,1,3,"Bot",,,,,,,5.939662383786014,-125.17090579863299,-2.5014096929197986,-6.915687657208756,19.635990064743,-29.864194092302295,"3.67","1.74",,,,"87.6",1161,"6.8",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.72",,,,,,,,18,2,"Split-Finger",0,1,0,1,1,0,0,1,"Standard","Standard",250,"0","-0.036","68.3","8.5",,"0.036",,-1,-1,"0.403","0.403",24,30,24,30,1,0,9,1,5,1,"2.83","0.56","-0.56","30.6"
"FF","2024-08-11","96.6","-2.63","5.5","Schwellenbach, Spencer",656541,680885,,"foul_bunt",,,,,5,"Sam Hilliard singles on a sharp line drive to center fielder Eli White.","R","L","R","COL","ATL","S",,,0,0,2024,"-0.48","0.96","0.26","2.67",,,,1,3,"Bot",,,,,,,8.819257042517478,-140.52261656000644,-4.241767724403074,-8.1929922039438,28.032101198932747,-18.604140984644935,"3.67","1.74",20,,,"97.5",2274,"6.5",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.98",,,,,,,,18,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",221,"0","-0.023","7.7","1.3",,"0.023","88.0",-1,-1,"0.403","0.403",24,30,24,30,1,0,9,1,5,1,"1.46","0.48","-0.48","34.2"
"SL","2024-08-11","88.6","-2.53","5.47","Schwellenbach, Spencer",607732,680885,"field_out","hit_into_play",,,,,9,"Jacob Stallings grounds out, shortstop Orlando Arcia to first baseman Matt Olson.","R","R","R","COL","ATL","X",6,"ground_ball",1,2,2024,"0.41","-0.4","0.68","1.68",,,,0,3,"Bot",101.28,153.14,,,,,7.038280433984315,-128.96354406917348,-2.448794812292653,3.3508240286687148,22.595650103304813,-36.451585591367724,"3.3","1.55",12,"69",-7,"89.5",2603,"6.5",746517,518595,621566,593160,663586,606115,594807,642201,624585,"54",0.057,0.038,"0",1,0,0,2,17,4,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",78,"-0.027","-0.167","67.9","7.8",0.058,"0.167","88.0",-1,-1,"0.43","0.43",24,34,24,35,1,0,9,3,5,3,"3.27","-0.41","-0.41","35.0"
"SL","2024-08-11","87.7","-2.42","5.41","Schwellenbach, Spencer",607732,680885,,"swinging_strike",,,,,14,"Jacob Stallings grounds out, shortstop Orlando Arcia to first baseman Matt Olson.","R","R","R","COL","ATL","S",,,1,1,2024,"0.22","-0.12","1.37","1.78",,,,0,3,"Bot",,,,,,,8.800126352223646,-127.67827347303675,-2.5401549647564403,0.9564212198822329,21.2064171769897,-33.211529867722916,"3.3","1.55",,,,"89.1",2486,"6.7",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.79",,,,,,,,17,3,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",77,"0","-0.051","61.8","8.2",,"0.051",,-1,-1,"0.43","0.43",24,34,24,35,1,0,9,3,5,3,"3.03","-0.22","-0.22","37.5"
"FF","2024-08-11","97.5","-2.45","5.45","Schwellenbach, Spencer",607732,680885,,"ball",,,,,14,"Jacob Stallings grounds out, shortstop Orlando Arcia to first baseman Matt Olson.","R","R","R","COL","ATL","B",,,0,1,2024,"-0.49","1.06","1.78","1.12",,,,0,3,"Bot",,,,,,,12.512415980894701,-141.4076947788777,-8.698786036313056,-8.912102326285922,25.079076164393136,-16.12192458874211,"3.32","1.36",,,,"98.5",2358,"6.5",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.95",,,,,,,,17,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",224,"0","0.023",,,,"-0.023",,-1,-1,"0.43","0.43",24,34,24,35,1,0,9,3,5,3,"1.31","0.49","0.49","32.9"
"FF","2024-08-11","95.6","-2.43","5.45","Schwellenbach, Spencer",607732,680885,,"swinging_strike",,,,,6,"Jacob Stallings grounds out, shortstop Orlando Arcia to first baseman Matt Olson.","R","R","R","COL","ATL","S",,,0,0,2024,"-0.32","0.95","0.3","2.53",,,,0,3,"Bot",,,,,,,7.946838052201173,-139.17017069018934,-4.35935090027608,-5.628565183567897,24.63098907001293,-18.956026794916657,"3.3","1.55",,,,"96.8",2238,"6.5",746517,518595,621566,593160,663586,606115,594807,642201,624585,"54.02",,,,,,,,17,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",219,"0","-0.033","67.7","6.4",,"0.033",,-1,-1,"0.43","0.43",24,34,24,35,1,0,9,3,5,3,"1.5","0.32","0.32","32.4"
"FS","2024-08-11","85.6","-2.51","5.2","Schwellenbach, Spencer",595909,680885,"field_out","hit_into_play",,,,,13,"Jake Cave grounds out, second baseman Whit Merrifield to first baseman Matt Olson.","R","L","R","COL","ATL","X",4,"ground_ball",2,2,2024,"-0.48","0.07","-0.91","1.6",,,,2,2,"Bot",149.15,159.09,,,,,4.806417137179338,-124.80664826564731,-2.5664914775360317,-5.859391809813953,17.964952883568216,-31.183916649568495,"3.39","1.6",,,,"87.5",1203,"6.8",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.72",,,"0",,0,0,,13,5,"Split-Finger",0,1,0,1,1,0,0,1,"Strategic","Standard",246,"-0.011","-0.084","58.7","7.3",,"0.084",,-1,-1,"0.394","0.394",24,31,24,32,1,0,9,1,5,1,"2.96","0.48","-0.48","32.4"
"FC","2024-08-11","94.3","-2.57","5.43","Schwellenbach, Spencer",595909,680885,,"foul",,,,,14,"Jake Cave grounds out, second baseman Whit Merrifield to first baseman Matt Olson.","R","L","R","COL","ATL","S",,,2,1,2024,"0.14","0.7","0.17","1.29",,,,2,2,"Bot",,,,,,,6.865092533857577,-137.37980759740677,-6.802734121535977,0.7072814479799968,22.95983180988642,-22.09456089516971,"3.39","1.6",2,"65.3",-37,"96",2477,"6.7",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.84",,,,,,,,13,4,"Cutter",0,1,0,1,1,0,0,1,"Infield shade","Standard",205,"0","-0.032","70.6","7.3",,"0.032","88.0",-1,-1,"0.394","0.394",24,31,24,32,1,0,9,1,5,1,"1.8","-0.14","0.14","34.9"
"FS","2024-08-11","84.7","-2.74","5.14","Schwellenbach, Spencer",595909,680885,,"ball",,,,,13,"Jake Cave grounds out, second baseman Whit Merrifield to first baseman Matt Olson.","R","L","R","COL","ATL","B",,,1,1,2024,"-0.6","0.15","-0.41","0.49",,,,2,2,"Bot",,,,,,,6.692688682393868,-123.34330302121414,-5.007316337629358,-7.239052929368661,19.32910751999521,-30.005953742666666,"3.27","1.53",,,,"86.3",1152,"6.8",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.72",,,,,,,,13,3,"Split-Finger",0,1,0,1,1,0,0,1,"Standard","Standard",252,"0","0.023",,,,"-0.023",,-1,-1,"0.394","0.394",24,31,24,32,1,0,9,1,5,1,"2.97","0.6","-0.6","28.9"
"FS","2024-08-11","85.3","-2.55","5.19","Schwellenbach, Spencer",595909,680885,,"called_strike",,,,,7,"Jake Cave grounds out, second baseman Whit Merrifield to first baseman Matt Olson.","R","L","R","COL","ATL","S",,,1,0,2024,"-0.43","0.03","-0.73","1.73",,,,2,2,"Bot",,,,,,,5.20692573705248,-124.26057874379721,-2.0482597948145664,-5.307552697656729,19.671938920199835,-31.705680726076363,"3.31","1.5",,,,"87",1305,"6.8",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.68",,,,,,,,13,2,"Split-Finger",0,1,0,1,1,0,0,1,"Standard","Standard",249,"0","-0.02",,,,"0.02",,-1,-1,"0.394","0.394",24,31,24,32,1,0,9,1,5,1,"3.04","0.43","-0.43","34.9"
"CU","2024-08-11","82.3","-2.44","5.14","Schwellenbach, Spencer",595909,680885,,"ball",,,,,14,"Jake Cave grounds out, second baseman Whit Merrifield to first baseman Matt Olson.","R","L","R","COL","ATL","B",,,0,0,2024,"0.71","-0.65","0.83","0.28",,,,2,2,"Bot",,,,,,,6.0909306316017195,-119.88768311561955,-3.3773274773696302,5.915163857188756,19.189408654043003,-38.17224517876112,"3.29","1.59",,,,"83.6",2466,"6.7",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.82",,,,,,,,13,1,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",55,"0","0.015",,,,"-0.015",,-1,-1,"0.394","0.394",24,31,24,32,1,0,9,1,5,1,"3.96","-0.71","0.71","27.7"
"FF","2024-08-11","97.3","-2.57","5.4","Schwellenbach, Spencer",669911,680885,"strikeout","called_strike",,,,,4,"Michael Toglia called out on strikes.","R","L","R","COL","ATL","S",2,,1,2,2024,"-0.35","0.96","-0.55","3.1",,,,1,2,"Bot",,,,,,,6.257472876772375,-141.69238684629346,-2.9500193971584285,-6.005618290022076,26.99039656688171,-18.669198727914868,"3.74","1.81",,,,"98.1",2369,"6.3",746517,518595,621566,593160,663586,606115,594807,642201,624585,"54.15",,0,"0",1,0,0,,12,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",222,"-0.018","-0.115",,,,"0.115",,-1,-1,"0.412","0.412",24,25,24,26,1,0,9,1,5,1,"1.41","0.35","-0.35","27.3"
"FS","2024-08-11","84.8","-2.5","5.17","Schwellenbach, Spencer",669911,680885,,"ball",,,,,13,"Michael Toglia called out on strikes.","R","L","R","COL","ATL","B",,,0,2,2024,"-0.64","0.17","-1.21","0.17",,,,1,2,"Bot",,,,,,,4.3382674121066405,-123.46914946512324,-5.854548980824097,-7.379492847430599,20.019019767743362,-29.60406819994923,"3.64","1.67",,,,"86.3",1245,"6.8",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.69",,,,,,,,12,3,"Split-Finger",0,1,0,1,1,0,0,1,"Infield shade","Standard",246,"0","0.013",,,,"-0.013",,-1,-1,"0.412","0.412",24,25,24,26,1,0,9,1,5,1,"2.95","0.64","-0.64","30.9"
"FS","2024-08-11","84.2","-2.56","5.22","Schwellenbach, Spencer",669911,680885,,"swinging_strike",,,,,13,"Michael Toglia called out on strikes.","R","L","R","COL","ATL","S",,,0,1,2024,"-0.74","0.02","-0.57","1.54",,,,1,2,"Bot",,,,,,,6.150573653741969,-122.64287310849738,-2.3456596715253726,-8.52958797406739,19.990596882827504,-31.711190625219356,"3.75","1.79",,,,"85.8",1271,"6.9",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.64",,,,,,,,12,2,"Split-Finger",0,1,0,1,1,0,0,1,"Infield shade","Standard",251,"0","-0.036","69.9","8.5",,"0.036",,-1,-1,"0.412","0.412",24,25,24,26,1,0,9,1,5,1,"3.14","0.74","-0.74","30.0"
"CU","2024-08-11","80.8","-2.47","5.22","Schwellenbach, Spencer",669911,680885,,"swinging_strike",,,,,14,"Michael Toglia called out on strikes.","R","L","R","COL","ATL","S",,,0,0,2024,"0.73","-0.67","0.75","1.21",,,,1,2,"Bot",,,,,,,5.824503696534891,-117.73939027469517,-1.1182354952565363,5.863631077790275,19.519540604053624,-38.44384815770652,"3.75","1.79",,,,"81.8",2490,"6.6",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.86",,,,,,,,12,1,"Curveball",0,1,0,1,1,0,0,1,"Infield shade","Standard",52,"0","-0.023","68.8","9.5",,"0.023",,-1,-1,"0.412","0.412",24,25,24,26,1,0,9,1,5,1,"4.11","-0.73","0.73","34.1"
"FF","2024-08-11","97.1","-2.57","5.45","Schwellenbach, Spencer",663898,680885,"strikeout","swinging_strike",,,,,2,"Brendan Rodgers strikes out swinging.","R","R","R","COL","ATL","S",2,,2,2,2024,"-0.43","0.93","0.19","3.04",,,,0,2,"Bot",,,,,,,8.390588059679365,-141.39712393155455,-3.1379845096919063,-7.423018259429804,26.885646340860255,-19.12116103264373,"3.44","1.59",,,,"98",2430,"6.4",746517,518595,621566,593160,663586,606115,594807,642201,624585,"54.09",,0,"0",1,0,0,,11,6,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",222,"-0.025","-0.203","67.5","5.7",,"0.203",,-1,-1,"0.437","0.437",24,27,24,28,1,0,9,1,5,1,"1.45","0.43","0.43","28.5"
"SL","2024-08-11","88.4","-2.54","5.33","Schwellenbach, Spencer",663898,680885,,"foul",,,,,5,"Brendan Rodgers strikes out swinging.","R","R","R","COL","ATL","S",,,2,2,2024,"0.29","0","0.26","2.58",,,,0,2,"Bot",,,,,,,6.271857769312365,-128.82308941233245,-0.748690360689849,2.301530168554845,20.755399133048368,-32.237934190752966,"3.44","1.59",260,"82.8",51,"90.2",2544,"6.8",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.71",,,,,,,,11,5,"Slider",0,1,0,1,1,0,0,1,"Strategic","Standard",106,"0","0","72.6","7.0",,"0","88.0",-1,-1,"0.437","0.437",24,27,24,28,1,0,9,1,5,1,"2.86","-0.29","-0.29","32.9"
"FF","2024-08-11","97.2","-2.5","5.46","Schwellenbach, Spencer",663898,680885,,"ball",,,,,11,"Brendan Rodgers strikes out swinging.","R","R","R","COL","ATL","B",,,1,2,2024,"-0.43","1.01","-1.35","2.88",,,,0,2,"Bot",,,,,,,4.07696368781582,-141.70406649696815,-3.858607315950679,-6.601170382361938,24.232345620278572,-17.77541767230004,"3.35","1.46",,,,"98.5",2315,"6.3",746517,518595,621566,593160,663586,606115,594807,642201,624585,"54.15",,,,,,,,11,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",223,"0","0.036",,,,"-0.036",,-1,-1,"0.437","0.437",24,27,24,28,1,0,9,1,5,1,"1.34","0.43","0.43","29.9"
"CU","2024-08-11","81.2","-2.55","5.26","Schwellenbach, Spencer",663898,680885,,"called_strike",,,,,2,"Brendan Rodgers strikes out swinging.","R","R","R","COL","ATL","S",,,1,1,2024,"0.54","-0.59","-0.1","3",,,,0,2,"Bot",,,,,,,4.499084144856333,-118.30106787063801,2.5332110998478745,4.489430515215982,17.136406537005367,-38.36351936480913,"3.47","1.47",,,,"82.4",2450,"6.5",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.97",,,,,,,,11,3,"Curveball",0,1,0,1,1,0,0,1,"Strategic","Standard",68,"0","-0.051",,,,"0.051",,-1,-1,"0.437","0.437",24,27,24,28,1,0,9,1,5,1,"3.97","-0.54","-0.54","31.8"
"SL","2024-08-11","87.6","-2.48","5.46","Schwellenbach, Spencer",663898,680885,,"ball",,,,,14,"Brendan Rodgers strikes out swinging.","R","R","R","COL","ATL","B",,,0,1,2024,"0.27","-0.23","1.51","1.27",,,,0,2,"Bot",,,,,,,9.144184747579313,-127.37553279103946,-3.620253336107858,1.3787148724336071,22.23585642167401,-34.18433297576797,"3.4","1.51",,,,"88.8",2476,"6.7",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.78",,,,,,,,11,2,"Slider",0,1,0,1,1,0,0,1,"Strategic","Standard",73,"0","0.023",,,,"-0.023",,-1,-1,"0.437","0.437",24,27,24,28,1,0,9,1,5,1,"3.16","-0.27","-0.27","34.5"
"FF","2024-08-11","95.2","-2.56","5.47","Schwellenbach, Spencer",663898,680885,,"called_strike",,,,,6,"Brendan Rodgers strikes out swinging.","R","R","R","COL","ATL","S",,,0,0,2024,"-0.29","1.07","0.7","2.52",,,,0,2,"Bot",,,,,,,9.227189053896657,-138.4893692425623,-4.654653459926947,-5.356094533782562,23.132464171169254,-17.41627289349043,"3.57","1.64",,,,"96.5",2306,"6.5",746517,518595,621566,593160,663586,606115,594807,642201,624585,"54.03",,,,,,,,11,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",219,"0","-0.033",,,,"0.033",,-1,-1,"0.437","0.437",24,27,24,28,1,0,9,1,5,1,"1.39","0.29","0.29","31.0"
"FC","2024-08-11","94.9","-2.46","5.42","Schwellenbach, Spencer",641857,680885,"field_out","hit_into_play",,,,,3,"Ryan McMahon flies out to left fielder Adam Duvall.","R","L","R","COL","ATL","X",7,"fly_ball",2,1,2024,"0.09","0.73","0.77","2.89",,,,2,1,"Bot",67.35,132.39,,,,,8.278956379686504,-138.21327649864642,-2.752599715721491,-0.2550536375976881,23.07001238843848,-22.320764808094566,"3.47","1.58",222,"73.4",51,"96.1",2450,"6.4",746517,518595,621566,593160,663586,606115,594807,642201,624585,"54.12",0.109,0.109,"0",1,0,0,3,7,4,"Cutter",0,1,0,1,1,0,0,1,"Strategic","Standard",205,"-0.01","-0.117","72.5","6.6",0.14,"0.117","88.0",-1,-1,"0.402","0.402",24,29,24,30,1,0,9,1,5,1,"1.75","-0.09","0.09","30.5"
"FC","2024-08-11","94.1","-2.46","5.37","Schwellenbach, Spencer",641857,680885,,"swinging_strike",,,,,14,"Ryan McMahon flies out to left fielder Adam Duvall.","R","L","R","COL","ATL","S",,,2,0,2024,"0.08","0.5","0.87","1.16",,,,2,1,"Bot",,,,,,,8.495532788912364,-136.8803880669893,-6.488668775187736,-0.3895259900350641,22.75243177061291,-24.793097536063488,"3.47","1.58",,,,"95.6",2404,"6.6",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.85",,,,,,,,7,3,"Cutter",0,1,0,1,1,0,0,1,"Infield shade","Standard",208,"0","-0.023","79.7","8.0",,"0.023",,-1,-1,"0.402","0.402",24,29,24,30,1,0,9,1,5,1,"2.02","-0.08","0.08","31.1"
"FF","2024-08-11","97.2","-2.5","5.43","Schwellenbach, Spencer",641857,680885,,"ball",,,,,11,"Ryan McMahon flies out to left fielder Adam Duvall.","R","L","R","COL","ATL","B",,,1,0,2024,"-0.23","0.88","-0.91","3.27",,,,2,1,"Bot",,,,,,,4.797111362714364,-141.70645997842846,-2.3848848646228635,-3.9569763948183705,25.935503598145434,-19.88201017689527,"3.49","1.57",,,,"98.3",2322,"6.4",746517,518595,621566,593160,663586,606115,594807,642201,624585,"54.13",,,,,,,,7,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",213,"0","0.026",,,,"-0.026",,-1,-1,"0.402","0.402",24,29,24,30,1,0,9,1,5,1,"1.49","0.23","-0.23","30.4"
"FC","2024-08-11","95.4","-2.55","5.44","Schwellenbach, Spencer",641857,680885,,"ball",,,,,11,"Ryan McMahon flies out to left fielder Adam Duvall.","R","L","R","COL","ATL","B",,,0,0,2024,"-0.04","0.45","-0.71","3.62",,,,2,1,"Bot",,,,,,,4.944214023924322,-139.042199462364,-0.3137209687115601,-1.4354394102805665,24.412014824429214,-26.354850496821122,"3.49","1.56",,,,"96.7",2325,"6.5",746517,518595,621566,593160,663586,606115,594807,642201,624585,"54.03",,,,,,,,7,1,"Cutter",0,1,0,1,1,0,0,1,"Infield shade","Standard",208,"0","0.015",,,,"-0.015",,-1,-1,"0.402","0.402",24,29,24,30,1,0,9,1,5,1,"2","0.04","-0.04","29.9"
"SL","2024-08-11","88","-2.59","5.35","Schwellenbach, Spencer",678662,680885,"grounded_into_double_play","hit_into_play",,,,,14,"Ezequiel Tovar grounds into a double play, pitcher Spencer Schwellenbach to second baseman Whit Merrifield to first baseman Matt Olson.   Charlie Blackmon out at 2nd.    Ezequiel Tovar out at 1st.","R","R","R","COL","ATL","X",1,"ground_ball",1,2,2024,"0.36","-0.09","1.46","1.01",,,453568,0,1,"Bot",126.72,179.7,,,,,9.13587341722985,-127.96876019166237,-4.345902958700656,2.3208139610261327,23.101295349206037,-32.5100522395233,"3.22","1.46",2,"67.6",-20,"89.1",2603,"6.7",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.79",0.031,0.054,"0",1,0,0,2,6,5,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",79,"-0.078","-0.443","55.8","7.8",0.031,"0.443","88.0",-1,-1,"0.48","0.48",24,22,24,23,1,0,9,1,5,1,"3","-0.36","-0.36","32.7"
"FF","2024-08-11","96.9","-2.56","5.48","Schwellenbach, Spencer",678662,680885,,"foul",,,,,6,"Ezequiel Tovar grounds into a double play, pitcher Spencer Schwellenbach to second baseman Whit Merrifield to first baseman Matt Olson.   Charlie Blackmon out at 2nd.    Ezequiel Tovar out at 1st.","R","R","R","COL","ATL","S",,,1,2,2024,"-0.35","1.11","0.31","2.27",,,453568,0,1,"Bot",,,,,,,8.472591737275353,-140.90678602936995,-5.644010966890825,-6.397749695903487,26.990804296716412,-16.213013976983873,"3.22","1.46",220,"75.5",34,"97.5",2359,"6.3",746517,518595,621566,593160,663586,606115,594807,642201,624585,"54.19",,,,,,,,6,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",224,"0","0","67.9","6.7",,"0","88.0",-1,-1,"0.48","0.48",24,22,24,23,1,0,9,1,5,1,"1.29","0.35","0.35","29.1"
"FC","2024-08-11","92.5","-2.69","5.47","Schwellenbach, Spencer",678662,680885,,"foul",,,,,6,"Ezequiel Tovar grounds into a double play, pitcher Spencer Schwellenbach to second baseman Whit Merrifield to first baseman Matt Olson.   Charlie Blackmon out at 2nd.    Ezequiel Tovar out at 1st.","R","R","R","COL","ATL","S",,,1,1,2024,"0.08","0.84","0.31","2.19",,,453568,0,1,"Bot",,,,,,,7.48929778297667,-134.73084140091103,-4.519056846803009,-0.34190944418535246,24.321613944275096,-21.10521659855182,"3.22","1.46",143,"78.8",11,"93.4",2423,"6.4",746517,518595,621566,593160,663586,606115,594807,642201,624585,"54.1",,,,,,,,6,3,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",207,"0","-0.074","73.7","7.7",,"0.074","88.0",-1,-1,"0.48","0.48",24,22,24,23,1,0,9,1,5,1,"1.78","-0.08","-0.08","32.0"
"FC","2024-08-11","92.8","-2.6","5.56","Schwellenbach, Spencer",678662,680885,,"foul_bunt",,,,,7,"Ezequiel Tovar grounds into a double play, pitcher Spencer Schwellenbach to second baseman Whit Merrifield to first baseman Matt Olson.   Charlie Blackmon out at 2nd.    Ezequiel Tovar out at 1st.","R","R","R","COL","ATL","S",,,1,0,2024,"-0.1","0.54","-0.81","1.91",,,453568,0,1,"Bot",,,,,,,4.809850499107393,-135.26086448028775,-4.84876335020618,-2.108152382113737,24.095248818359877,-24.763081450901353,"3.22","1.46",1,,,"93.7",2485,"6.3",746517,518595,621566,593160,663586,606115,594807,642201,624585,"54.18",,,,,,,,6,2,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",203,"0","-0.074","10.4","1.3",,"0.074","88.0",-1,-1,"0.48","0.48",24,22,24,23,1,0,9,1,5,1,"2.06","0.1","0.1","29.0"
"FC","2024-08-11","91.4","-2.62","5.41","Schwellenbach, Spencer",678662,680885,,"blocked_ball",,,,,14,"Ezequiel Tovar grounds into a double play, pitcher Spencer Schwellenbach to second baseman Whit Merrifield to first baseman Matt Olson.   Charlie Blackmon out at 2nd.    Ezequiel Tovar out at 1st.","R","R","R","COL","ATL","B",,,0,0,2024,"0.15","0.78","0.17","0.59",,,453568,0,1,"Bot",,,,,,,6.729231352923515,-133.01243781380498,-8.083317071129953,0.630590104825383,23.065611361671063,-21.49094679839712,"3.39","1.5",,,,"92.5",2266,"6.5",746517,518595,621566,593160,663586,606115,594807,642201,624585,"53.96",,,,,,,,6,1,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",213,"0","0.062",,,,"-0.062",,-1,-1,"0.48","0.48",24,22,24,23,1,0,9,1,5,1,"1.9","-0.15","-0.15","27.2"
"FC","2024-08-11","93.8","-2.53","5.4","Schwellenbach, Spencer",453568,680885,"single","hit_into_play",,,,,4,"Charlie Blackmon singles on a ground ball to first baseman Matt Olson.","R","L","R","COL","ATL","X",3,"ground_ball",2,0,2024,"0.06","0.52","-0.32","2.46",,,,0,1,"Bot",149.75,170.61,,,,,5.60252619323744,-136.68654192679668,-3.1828083268520473,-0.2307071074305102,23.49791815784783,-25.137113128909377,"3.56","1.69",2,"65.3",-47,"95.1",2391,"6.5",746517,518595,621566,593160,663586,606115,594807,642201,624585,"54",0.263,0.253,"0.9",1,1,0,2,5,3,"Cutter",0,1,0,1,1,0,0,1,"Infield shade","Standard",205,"0.038","0.306","70.5","7.0",0.288,"-0.306","88.0",-1,-1,"0.442","0.442",24,37,24,38,1,0,9,2,5,1,"2.02","-0.06","0.06","32.0"
